"date is the CalLite-CV date column, the next column with the name of a CalLite-CV element is the LocalInflow data from the CT_noCC run for the CalLite-CV element from which we're going to be deriving these DSM stream flow time series in cfs (I couldn't find an output file in the Basin Study documentation for this like I did for the Outflow data in the master csv but spot checks indicated that the GoldSim model file I'm pulling these from have identical data to those outputs), cs_date is for my reference to avoid screwing up the 10/2014=10/1925 matching and it sounds like you can use it for something too, and the CalSim II records corresponding to the local inflows to the CalLite-CV element are listed afterward (I've got them in cfs now, to match the CalLite-CV data). 'matches for other csvs.csv' contains the mappings between the DSM streams and CalSim II elements, as a one-stop summary for which DSM streams are showing up in which specific .csvs like this one. I renamed the CalSim II elements that map to DSM streams in this csv; everything that still has a CalSim II name is one of the elements that contributes to the total (the denominator) but is NOT a DSM stream. The CalSim II run I'm using at the moment is the most recent representation of current operations I've received; probably we'll be choosing a different baseline in the future but the matches csv mentioned above contains the CalSim II match for DSM streams, so I can go back and re-pull those time series if/when necessary. C17603 is Sites Reservoir outflows into the Sacramento in this region; it's zeroed out in the run I'm using but that should be re-checked if a different run is used. NOTE that matching 2014 to 1925 results in the last ~7 years of the CalLite-CV run not having an equivalent CS2 number... EXAMPLE CALCULATION: For 10/2014, Elder Creek has 13.8 cfs, the total of all WiSl inflows sum(D3:M3)=550.4, and 13.8/550.4=0.025155, the fraction of total CalSim II inflow in Elder Creek. Applying that fraction to the CalLite-CV WilkinsSlough LocalInflow number we get Elder Creek DSM flow = 0.25155*189.9=4.78 cfs.",,,,,,,,,,,,,,
date,WilkinsSlough,cs_date,Elder Creek,Thomes Creek,Antelope Creek,Mill Creek,Deer Creek,Big Chico Creek,Stony Creek,C184A,I118,I123,,
12/1/2093 0:00,3660,,,,,,,,,,,,,
1/1/2094 0:00,5277,,,,,,,,,,,,,
2/1/2094 0:00,4021,,,,,,,,,,,,,
3/1/2094 0:00,3596,,,,,,,,,,,,,
4/1/2094 0:00,2340,,,,,,,,,,,,,
5/1/2094 0:00,4423,,,,,,,,,,,,,
6/1/2094 0:00,3318,,,,,,,,,,,,,
7/1/2094 0:00,1698,,,,,,,,,,,,,
8/1/2094 0:00,1434,,,,,,,,,,,,,
9/1/2094 0:00,1522,,,,,,,,,,,,,
10/1/2094 0:00,1292,,,,,,,,,,,,,
11/1/2094 0:00,1829,,,,,,,,,,,,,
12/1/2094 0:00,10581,,,,,,,,,,,,,
1/1/2095 0:00,9822,,,,,,,,,,,,,
2/1/2095 0:00,6593,,,,,,,,,,,,,
3/1/2095 0:00,7529,,,,,,,,,,,,,
4/1/2095 0:00,7369,,,,,,,,,,,,,
5/1/2095 0:00,5387,,,,,,,,,,,,,
6/1/2095 0:00,2912,,,,,,,,,,,,,
7/1/2095 0:00,1853,,,,,,,,,,,,,
8/1/2095 0:00,1742,,,,,,,,,,,,,
9/1/2095 0:00,1676,,,,,,,,,,,,,
10/1/2095 0:00,1613,,,,,,,,,,,,,
11/1/2095 0:00,1571,,,,,,,,,,,,,
12/1/2095 0:00,2708,,,,,,,,,,,,,
1/1/2096 0:00,2153,,,,,,,,,,,,,
2/1/2096 0:00,3994,,,,,,,,,,,,,
3/1/2096 0:00,2515,,,,,,,,,,,,,
4/1/2096 0:00,2066,,,,,,,,,,,,,
5/1/2096 0:00,2069,,,,,,,,,,,,,
6/1/2096 0:00,1652,,,,,,,,,,,,,
7/1/2096 0:00,1527,,,,,,,,,,,,,
8/1/2096 0:00,1455,,,,,,,,,,,,,
9/1/2096 0:00,1377,,,,,,,,,,,,,
10/1/2096 0:00,1144,,,,,,,,,,,,,
11/1/2096 0:00,1220,,,,,,,,,,,,,
12/1/2096 0:00,1544,,,,,,,,,,,,,
1/1/2097 0:00,4691,,,,,,,,,,,,,
2/1/2097 0:00,6224,,,,,,,,,,,,,
3/1/2097 0:00,2591,,,,,,,,,,,,,
4/1/2097 0:00,1741,,,,,,,,,,,,,
5/1/2097 0:00,1468,,,,,,,,,,,,,
6/1/2097 0:00,1166,,,,,,,,,,,,,
7/1/2097 0:00,1348,,,,,,,,,,,,,
8/1/2097 0:00,1143,,,,,,,,,,,,,
9/1/2097 0:00,1097,,,,,,,,,,,,,
10/1/2097 0:00,924.7,,,,,,,,,,,,,
11/1/2097 0:00,1302,,,,,,,,,,,,,
12/1/2097 0:00,1489,,,,,,,,,,,,,
1/1/2098 0:00,1405,,,,,,,,,,,,,
2/1/2098 0:00,3881,,,,,,,,,,,,,
3/1/2098 0:00,3016,,,,,,,,,,,,,
4/1/2098 0:00,1782,,,,,,,,,,,,,
5/1/2098 0:00,1478,,,,,,,,,,,,,
6/1/2098 0:00,1223,,,,,,,,,,,,,
7/1/2098 0:00,973.9,,,,,,,,,,,,,
8/1/2098 0:00,876.4,,,,,,,,,,,,,
9/1/2098 0:00,883.7,,,,,,,,,,,,,
10/1/2098 0:00,1247,,,,,,,,,,,,,
11/1/2098 0:00,953.1,,,,,,,,,,,,,
12/1/2098 0:00,1318,,,,,,,,,,,,,
1/1/2099 0:00,5519,,,,,,,,,,,,,
2/1/2099 0:00,5704,,,,,,,,,,,,,
3/1/2099 0:00,3207,,,,,,,,,,,,,
4/1/2099 0:00,3001,,,,,,,,,,,,,
5/1/2099 0:00,3045,,,,,,,,,,,,,
6/1/2099 0:00,1546,,,,,,,,,,,,,
7/1/2099 0:00,1078,,,,,,,,,,,,,
8/1/2099 0:00,967.8,,,,,,,,,,,,,
9/1/2099 0:00,990.4,,,,,,,,,,,,,
9/30/2099 0:00,988.6,,,,,,,,,,,,,
