"Contains the date from CalLite-CV, the CalSim date, and various CalSim II records' values after that. These can be combined using the equations in diversionoverview.csv; here's an example. Upper Sac is represented as D104/C109 in cell B2 of diversionoverview.csv, so for 10/2014 that's equal to 262.37/6145=0.043. Some calculations have multipliers and one even subtracts one of the arcs instead of summing them all; all that math is from the Proposed Mapping by Mike Urkov a year or two ago.",,,,,,,,,,,,,,,,,,,,,
date,cs_date,C109,D104,C637,D639,C11307,C11308,C11309,D11305,C217A,C217B,D217,C11303,D11301,D113A,D207A,C42,D17301,C11304,C285,D285
11/1/2063 0:00,30-Nov-74,13105,2.52,2944,1.68,61.5,147.7,161.9,0.00,167.5,0.000,0.00,9.7,0.000,0.0000,0.0,169,0.00,19.0,10.0,0.000
12/1/2063 0:00,31-Dec-74,6214,2.28,2560,0.00,97.1,167.0,199.3,0.00,219.2,9.758,0.00,58.5,0.000,0.0000,0.0,186,0.00,89.2,110.1,0.000
1/1/2064 0:00,31-Jan-75,5848,1.95,2414,0.00,92.6,167.2,206.3,0.00,230.8,8.132,0.00,30.3,0.000,0.0000,0.0,222,0.00,188.8,203.9,0.000
2/1/2064 0:00,28-Feb-75,14843,1.80,6049,7.20,510.2,627.2,871.9,0.00,847.6,9.003,0.00,340.3,0.000,0.0000,0.0,2344,0.00,935.6,956.0,0.000
3/1/2064 0:00,31-Mar-75,41485,1.79,8478,19.52,460.9,681.2,1079.4,0.00,1228.4,8.132,0.00,644.9,0.000,0.0000,0.0,3260,0.00,1614.8,1108.2,0.000
4/1/2064 0:00,30-Apr-75,7504,222.67,8552,47.06,238.1,404.5,602.2,47.07,11.2,8.403,686.59,200.6,9.886,1.6806,26.1,74,35.76,726.2,411.3,0.000
5/1/2064 0:00,31-May-75,12880,611.67,4038,66.68,252.3,694.7,904.5,236.27,370.7,17.890,430.19,180.0,9.567,1.6263,0.0,216,98.69,859.7,678.6,39.030
6/1/2064 0:00,30-Jun-75,11253,708.32,4047,68.90,159.4,572.0,421.4,271.72,10.7,25.208,445.86,43.4,9.886,1.6806,124.7,174,113.90,255.0,352.4,52.940
7/1/2064 0:00,31-Jul-75,13543,721.28,2726,95.95,61.5,258.9,193.3,289.92,0.0,17.890,257.82,15.2,9.567,1.6263,40.0,184,116.64,42.9,367.5,46.847
8/1/2064 0:00,31-Aug-75,9432,637.05,2819,86.20,54.1,162.5,157.9,248.66,58.3,19.516,151.09,6.3,9.567,1.6263,13.2,153,94.85,13.5,346.8,48.140
9/1/2064 0:00,30-Sep-75,15279,560.02,2467,47.06,50.1,131.5,136.7,180.56,0.0,52.097,101.58,3.8,9.886,1.6806,562.4,334,76.82,8.6,147.7,21.170
10/1/2064 0:00,31-Oct-75,8706,4.07,3528,16.26,62.3,160.9,164.0,0.00,168.3,0.000,0.00,10.1,0.000,0.0000,0.0,170,0.00,38.5,46.6,0.000
11/1/2064 0:00,30-Nov-75,8563,2.35,2893,1.68,60.8,174.3,170.7,0.00,157.1,33.611,0.00,13.2,6.567,1.6806,0.0,322,2.65,113.8,10.1,0.000
12/1/2064 0:00,31-Dec-75,5121,2.11,2105,0.00,61.4,166.8,166.2,0.00,181.4,9.758,0.00,13.0,0.000,0.0000,0.0,102,0.00,93.4,9.7,0.000
1/1/2065 0:00,31-Jan-76,4584,1.79,2114,0.00,51.4,135.5,133.4,0.00,145.4,8.132,0.00,9.7,0.000,0.0000,0.0,30,0.00,46.0,47.3,0.000
2/1/2065 0:00,29-Feb-76,6971,1.56,2362,6.95,75.0,208.2,209.1,0.00,199.9,8.693,4.47,24.3,10.227,1.7385,0.0,31,0.00,185.1,145.8,0.000
3/1/2065 0:00,31-Mar-76,6144,16.97,2378,21.14,88.1,243.9,255.9,128.66,13.9,8.132,283.50,30.6,9.567,1.6263,58.0,52,49.99,239.8,123.5,0.000
4/1/2065 0:00,30-Apr-76,8286,229.38,2209,52.10,90.6,224.1,219.3,144.40,12.6,8.403,281.16,46.2,9.886,1.6806,767.6,84,56.96,194.9,112.1,0.000
5/1/2065 0:00,31-May-76,12017,602.05,2087,73.19,61.3,254.1,145.8,255.22,0.0,17.890,199.39,14.1,9.567,1.6263,77.3,117,101.47,136.0,331.9,39.030
6/1/2065 0:00,30-Jun-76,11122,707.48,1262,73.94,40.6,139.9,107.6,276.69,0.0,25.208,113.22,3.8,9.886,1.6806,361.4,174,113.91,28.0,354.7,52.940
7/1/2065 0:00,31-Jul-76,13917,748.46,1258,104.09,33.4,102.5,94.1,230.07,0.0,17.890,85.03,0.9,9.232,1.6263,229.1,156,124.02,6.8,374.0,48.140
8/1/2065 0:00,31-Aug-76,9523,292.32,1553,92.70,36.0,102.7,100.0,220.81,94.8,19.516,0.00,2.0,9.567,1.6263,0.0,103,83.93,10.9,293.1,43.828
9/1/2065 0:00,30-Sep-76,6302,376.71,1671,50.42,36.4,91.9,96.9,136.42,8.5,52.097,42.42,1.2,8.585,1.6806,0.0,30,24.35,5.7,42.3,20.520
10/1/2065 0:00,31-Oct-76,7739,276.85,1962,14.64,38.1,85.3,93.4,63.48,0.0,82.538,0.00,2.0,8.612,1.6263,0.0,30,25.28,4.9,10.0,0.000
11/1/2065 0:00,30-Nov-76,6446,13.88,1610,1.68,40.2,87.6,97.3,0.00,24.6,67.222,0.00,4.5,9.886,1.6806,0.0,39,5.18,12.4,9.9,0.000
12/1/2065 0:00,31-Dec-76,5607,1.59,1501,0.00,41.5,85.3,95.3,0.00,74.1,19.516,0.00,4.1,0.000,0.0000,0.0,30,0.00,7.4,9.5,0.000
1/1/2066 0:00,31-Jan-77,4724,1.46,1462,0.00,56.1,94.4,95.3,0.00,98.1,14.637,0.00,7.1,0.000,0.0000,0.0,30,0.00,15.4,8.6,0.000
2/1/2066 0:00,28-Feb-77,4394,1.35,1614,7.20,42.5,96.2,101.5,0.00,93.2,16.205,1.28,6.8,10.592,1.8006,0.0,30,0.00,22.6,10.2,0.000
3/1/2066 0:00,31-Mar-77,4375,3.59,1138,19.52,45.4,104.1,116.2,81.57,12.4,14.637,93.55,23.2,9.567,1.6263,91.7,35,33.82,60.4,9.0,0.000
4/1/2066 0:00,30-Apr-77,6221,255.97,1291,50.42,41.8,108.8,106.0,219.58,0.0,15.125,96.41,13.5,9.886,1.6806,1398.0,30,6.64,64.8,90.1,0.000
5/1/2066 0:00,31-May-77,5301,70.20,1600,69.93,45.7,119.5,108.4,77.77,0.0,35.780,94.38,13.1,9.567,1.6263,636.2,30,3.01,42.6,20.1,39.030
6/1/2066 0:00,30-Jun-77,8940,356.62,782,72.26,32.3,96.5,80.7,209.56,0.0,52.097,24.99,2.5,9.886,1.6806,402.9,30,8.40,16.2,18.2,52.940
7/1/2066 0:00,31-Jul-77,12425,398.02,758,100.83,27.8,69.9,66.7,164.35,0.0,35.780,16.60,0.3,3.608,1.6263,246.8,30,9.84,1.7,26.0,44.932
8/1/2066 0:00,31-Aug-77,8208,353.27,803,89.45,28.0,65.3,66.4,159.67,0.0,40.659,8.55,0.0,1.675,1.6263,293.8,0,0.00,0.0,9.8,48.140
9/1/2066 0:00,30-Sep-77,4222,4.20,1000,48.74,33.1,83.5,75.4,123.46,0.0,65.607,0.00,1.1,6.877,1.6806,218.1,0,0.00,4.1,27.4,21.170
10/1/2066 0:00,31-Oct-77,4809,113.02,1352,11.38,39.2,82.1,78.9,63.92,0.0,48.790,39.35,1.3,9.567,1.6263,82.9,0,0.00,8.4,20.3,0.000
11/1/2066 0:00,30-Nov-77,4836,1.26,1277,0.00,49.0,105.7,97.3,0.00,101.3,33.611,0.00,18.2,0.000,0.0000,0.0,32,0.00,113.0,8.3,0.000
12/1/2066 0:00,31-Dec-77,8862,1.14,1443,0.00,129.0,299.8,266.4,0.00,298.7,9.758,0.00,153.7,0.000,0.0000,0.0,30,0.00,580.9,9.9,0.000
1/1/2067 0:00,31-Jan-78,27096,0.98,3031,0.00,638.8,905.0,1307.4,0.00,1338.5,8.132,0.00,803.8,0.000,0.0000,0.0,3671,0.00,1583.7,1039.4,0.000
2/1/2067 0:00,28-Feb-78,25928,0.90,8994,5.40,375.0,533.9,805.6,0.00,912.7,9.003,0.00,459.3,0.000,0.0000,0.0,3679,0.00,1043.0,1114.0,0.000
3/1/2067 0:00,31-Mar-78,26221,1.36,9105,16.26,543.3,789.1,1104.2,0.00,1356.5,8.132,0.00,429.5,0.000,0.0000,0.0,1297,0.00,1118.7,1713.6,0.000
4/1/2067 0:00,30-Apr-78,13017,2.02,14457,40.33,348.1,617.8,745.1,0.00,697.1,8.403,267.71,213.9,9.886,1.6806,0.0,259,1.32,587.4,1032.4,0.000
5/1/2067 0:00,31-May-78,10627,643.87,14230,55.30,158.9,492.2,427.1,189.75,315.3,17.890,316.42,93.2,9.567,1.6263,0.0,192,85.88,423.0,633.5,39.030
6/1/2067 0:00,30-Jun-78,12161,755.76,6553,57.14,87.4,450.7,213.2,271.56,10.7,25.208,360.49,30.1,9.886,1.6806,190.2,174,113.90,196.3,430.1,52.940
7/1/2067 0:00,31-Jul-78,14237,832.04,3420,79.69,47.3,253.7,125.3,320.40,0.0,17.890,200.84,11.4,9.567,1.6263,101.0,197,126.89,51.7,367.5,46.477
8/1/2067 0:00,31-Aug-78,10360,727.76,2479,71.56,39.5,137.4,103.2,268.64,58.3,19.516,83.76,4.3,9.567,1.6263,106.8,162,102.54,7.8,349.2,48.140
9/1/2067 0:00,30-Sep-78,7756,369.26,3264,38.65,40.9,121.7,105.2,141.39,0.0,52.097,60.91,11.4,9.886,1.6806,231.3,323,63.57,21.2,146.3,21.170
10/1/2067 0:00,31-Oct-78,8141,313.42,2542,16.26,36.6,103.4,95.6,66.11,90.1,0.000,24.03,4.8,9.567,1.6263,0.0,77,34.61,6.9,45.5,0.000
11/1/2067 0:00,30-Nov-78,9835,2.35,2955,1.68,43.7,107.4,104.9,0.00,124.6,0.000,0.00,8.3,0.000,0.0000,0.0,226,0.00,12.0,10.0,0.000
12/1/2067 0:00,31-Dec-78,5939,2.11,2436,0.00,44.9,110.1,109.5,0.00,107.6,9.758,0.00,8.0,0.000,0.0000,0.0,37,0.00,15.2,46.2,0.000
1/1/2068 0:00,31-Jan-79,7108,1.79,4125,0.00,107.4,190.2,196.9,0.00,250.8,8.132,0.00,61.6,0.000,0.0000,0.0,224,0.00,159.0,283.6,0.000
2/1/2068 0:00,28-Feb-79,10570,1.62,6000,7.20,409.0,437.8,535.9,0.00,534.0,9.003,0.00,133.7,0.000,0.0000,0.0,879,0.00,296.5,760.0,0.000
3/1/2068 0:00,31-Mar-79,7611,1.40,10010,21.14,224.3,372.3,519.3,0.00,606.1,8.132,0.00,213.6,0.000,0.0000,0.0,30,0.00,600.3,991.0,0.000
4/1/2068 0:00,30-Apr-79,5580,229.97,9210,52.10,113.0,314.5,404.4,36.37,45.3,8.403,484.71,104.7,9.886,1.6806,0.0,73,34.44,346.7,320.3,0.000
5/1/2068 0:00,31-May-79,7701,554.58,7809,73.19,144.2,441.4,379.3,216.29,176.8,17.890,364.91,65.8,9.567,1.6263,0.0,340,91.00,301.2,662.7,39.030
6/1/2068 0:00,30-Jun-79,11750,737.39,3363,75.63,47.7,236.6,138.4,279.55,0.0,25.208,217.40,14.3,9.886,1.6806,355.8,176,116.55,56.5,353.3,52.940
7/1/2068 0:00,31-Jul-79,13311,799.28,1714,105.71,33.3,125.6,103.1,262.04,0.0,17.890,131.66,4.9,9.567,1.6263,173.2,159,126.89,13.5,367.5,46.477
8/1/2068 0:00,31-Aug-79,9430,624.19,1882,94.33,33.4,106.1,99.6,233.35,58.3,19.516,79.76,1.9,6.119,1.6263,54.3,112,91.00,2.6,349.9,48.140
9/1/2068 0:00,30-Sep-79,5354,505.38,2036,50.42,31.7,88.7,96.0,149.37,0.0,52.097,55.91,1.9,6.493,1.6806,553.2,326,66.22,2.9,147.6,21.170
10/1/2068 0:00,31-Oct-79,5798,3.46,3068,14.64,73.5,167.5,144.4,0.00,111.6,40.659,0.00,12.1,9.567,1.6263,0.0,30,3.85,75.3,46.5,0.000
11/1/2068 0:00,30-Nov-79,6079,2.00,2546,1.68,137.6,227.4,187.2,0.00,182.9,28.569,0.00,66.3,0.000,0.0000,0.0,34,0.00,266.1,10.1,0.000
12/1/2068 0:00,31-Dec-79,9042,1.80,2220,0.00,322.5,381.8,358.4,0.00,318.3,8.132,0.00,91.9,0.000,0.0000,0.0,681,0.00,147.7,9.2,0.000
1/1/2069 0:00,31-Jan-80,26998,1.52,13957,0.00,621.5,1021.4,1360.3,0.00,1539.6,6.505,0.00,349.9,0.000,0.0000,0.0,3349,0.00,1798.7,2061.7,0.000
2/1/2069 0:00,29-Feb-80,46158,1.33,23036,6.95,728.6,906.0,1484.1,0.00,1705.5,6.954,0.00,633.6,0.000,0.0000,0.0,4245,0.00,1403.2,2907.7,0.000
3/1/2069 0:00,31-Mar-80,10544,1.67,17956,21.14,274.7,433.9,624.7,0.00,824.1,6.505,0.00,228.2,4.237,1.6263,0.0,153,1.28,564.0,1465.9,0.000
4/1/2069 0:00,30-Apr-80,6977,288.18,9359,50.42,128.2,354.7,411.4,77.35,11.6,6.722,546.27,115.7,9.886,1.6806,394.9,382,45.03,475.5,829.1,0.000
5/1/2069 0:00,31-May-80,8542,499.40,8905,71.56,136.0,439.9,382.3,168.90,106.5,14.637,371.11,55.4,9.567,1.6263,0.0,326,75.62,249.8,637.0,39.030
6/1/2069 0:00,30-Jun-80,12323,536.88,9095,72.26,72.8,324.0,212.6,198.94,11.3,21.847,276.28,26.3,9.886,1.6806,254.2,146,88.74,93.5,460.5,52.940
7/1/2069 0:00,31-Jul-80,12401,798.35,4974,102.46,46.8,212.1,138.3,315.00,0.0,14.637,181.59,10.4,9.567,1.6263,222.7,158,125.61,28.8,383.9,48.140
8/1/2069 0:00,31-Aug-80,9979,714.59,2777,91.08,39.6,126.7,114.1,268.49,58.6,17.890,94.36,3.3,9.567,1.6263,120.5,127,103.82,7.2,351.8,48.140
9/1/2069 0:00,30-Sep-80,6007,523.69,2640,48.74,40.6,111.4,115.5,172.58,0.0,45.375,71.74,3.4,9.886,1.6806,586.8,332,74.17,4.8,148.3,21.170
10/1/2069 0:00,31-Oct-80,6699,166.05,3337,13.01,41.7,102.7,110.4,41.18,115.4,0.000,0.00,4.7,9.567,1.6263,0.0,32,26.92,7.2,44.9,0.000
11/1/2069 0:00,30-Nov-80,11338,24.35,2902,1.68,40.2,103.1,112.9,0.00,132.4,0.000,0.00,6.9,9.886,1.6806,0.0,40,6.62,13.4,9.9,0.000
12/1/2069 0:00,31-Dec-80,5823,2.02,2127,0.00,84.6,218.6,241.6,0.00,251.1,9.758,0.00,72.7,0.000,0.0000,0.0,30,0.00,232.0,9.4,0.000
1/1/2070 0:00,31-Jan-81,9363,1.71,2312,0.00,249.6,379.1,401.4,0.00,316.0,8.132,0.00,291.3,0.000,0.0000,0.0,926,0.00,326.1,181.3,0.000
2/1/2070 0:00,28-Feb-81,8708,1.55,2406,7.20,132.6,301.7,360.1,0.00,414.7,9.003,0.00,172.7,0.000,0.0000,0.0,385,0.00,683.8,171.4,0.000
3/1/2070 0:00,31-Mar-81,9988,1.58,3859,17.89,201.2,349.1,379.8,0.00,518.4,8.132,0.00,157.1,0.000,0.0000,0.0,30,0.00,389.8,368.1,0.000
4/1/2070 0:00,30-Apr-81,5443,247.86,3751,45.38,94.8,267.7,243.3,24.02,12.5,8.403,379.40,80.1,9.886,1.6806,143.4,88,29.14,275.2,112.6,0.000
5/1/2070 0:00,31-May-81,9276,337.88,2651,65.05,59.7,274.8,152.5,148.20,7.1,17.890,264.33,32.7,9.567,1.6263,39.6,318,66.65,101.6,321.8,39.030
6/1/2070 0:00,30-Jun-81,15496,774.11,1535,65.54,36.6,157.1,105.3,274.28,0.0,25.208,152.89,11.2,9.886,1.6806,420.3,174,113.90,28.8,344.5,49.857
7/1/2070 0:00,31-Jul-81,15511,813.31,1436,92.70,31.3,96.2,86.4,213.82,0.0,17.890,124.42,1.9,9.452,1.6263,189.3,159,126.89,5.9,367.5,43.419
8/1/2070 0:00,31-Aug-81,10521,739.63,1399,82.94,28.3,81.3,80.9,190.44,0.0,19.516,84.85,0.5,3.334,1.6263,111.1,127,103.82,1.2,346.2,48.140
9/1/2070 0:00,30-Sep-81,6187,415.56,1780,45.38,29.9,81.4,85.9,131.14,0.0,52.097,16.53,1.1,4.721,1.6806,493.9,301,59.60,1.9,37.9,21.170
10/1/2070 0:00,31-Oct-81,4959,4.30,2458,11.38,66.3,156.5,153.0,0.00,103.1,40.659,0.00,16.6,0.000,0.0000,0.0,30,0.00,44.0,45.7,0.000
11/1/2070 0:00,30-Nov-81,15400,2.47,2140,0.00,537.7,986.1,1073.9,0.00,1096.3,28.569,0.00,206.5,0.000,0.0000,0.0,626,0.00,891.6,10.4,0.000
12/1/2070 0:00,31-Dec-81,37848,2.23,2208,0.00,430.7,725.5,991.2,0.00,1261.0,8.132,0.00,362.6,0.000,0.0000,0.0,2351,0.00,1373.1,2807.7,0.000
1/1/2071 0:00,31-Jan-82,16412,1.91,3750,0.00,319.4,456.6,635.7,0.00,881.4,6.505,0.00,193.1,0.000,0.0000,0.0,1958,0.00,552.6,2388.0,0.000
2/1/2071 0:00,28-Feb-82,33292,1.76,14607,5.40,386.4,696.2,1027.2,0.00,1185.1,7.202,0.00,316.1,0.000,0.0000,0.0,1384,0.00,1407.4,2395.9,0.000
3/1/2071 0:00,31-Mar-82,21788,1.95,16606,16.26,383.4,564.8,915.0,0.00,1015.2,6.505,0.00,276.9,0.000,0.0000,0.0,1016,0.00,599.7,2001.1,0.000
4/1/2071 0:00,30-Apr-82,33548,207.40,29467,40.33,559.2,886.3,1676.1,44.36,1547.1,6.722,346.91,273.0,9.886,1.6806,0.0,1646,35.76,1195.6,3106.0,0.000
5/1/2071 0:00,31-May-82,6750,734.38,19268,56.92,201.2,584.8,629.5,236.41,430.7,14.637,303.83,99.2,9.567,1.6263,0.0,634,98.69,557.0,734.0,39.030
6/1/2071 0:00,30-Jun-82,10118,533.74,7630,57.14,95.2,417.1,274.2,201.81,11.3,21.847,331.48,40.1,9.886,1.6806,67.7,146,88.74,143.0,456.0,52.940
7/1/2071 0:00,31-Jul-82,11716,905.17,6265,81.32,68.1,256.9,187.8,307.42,0.0,14.637,227.83,15.6,9.567,1.6263,57.8,192,123.05,46.7,367.5,45.640
8/1/2071 0:00,31-Aug-82,9517,817.61,3874,71.56,47.6,153.6,155.8,268.49,58.6,17.890,104.10,5.6,9.567,1.6263,66.1,164,103.82,10.2,346.6,48.140
9/1/2071 0:00,30-Sep-82,8699,485.24,6720,38.65,47.5,137.7,154.4,94.98,0.0,45.375,106.68,5.4,9.886,1.6806,205.2,309,46.36,6.9,146.4,21.170
10/1/2071 0:00,31-Oct-82,8872,4.55,7627,13.01,88.0,214.7,204.0,0.00,167.3,40.659,0.00,15.6,0.000,0.0000,0.0,453,0.00,71.6,322.8,0.000
11/1/2071 0:00,30-Nov-82,10085,2.52,11571,0.00,190.4,347.6,352.8,0.00,388.8,28.569,0.00,74.1,0.000,0.0000,0.0,927,0.00,339.0,1090.6,0.000
12/1/2071 0:00,31-Dec-82,23623,2.28,21879,0.00,354.9,564.9,684.4,0.00,765.7,8.132,0.00,295.4,0.000,0.0000,0.0,2030,0.00,895.3,1820.9,0.000
1/1/2072 0:00,31-Jan-83,31213,1.95,29168,0.00,459.3,662.4,1040.1,0.00,1026.4,6.505,0.00,521.2,0.000,0.0000,0.0,3904,0.00,1293.3,1055.4,0.000
2/1/2072 0:00,28-Feb-83,62871,1.80,36830,5.40,545.3,927.4,1625.9,0.00,1917.6,7.202,0.00,795.0,0.000,0.0000,0.0,5213,0.00,1661.4,2489.1,0.000
3/1/2072 0:00,31-Mar-83,68152,1.95,50712,16.26,598.3,1339.2,2408.1,0.00,2631.9,6.505,0.00,1232.4,0.000,0.0000,0.0,5514,0.00,2103.4,3982.1,0.000
4/1/2072 0:00,30-Apr-83,29529,2.18,26187,42.01,280.7,571.6,930.5,0.00,836.1,6.722,192.74,359.0,9.886,1.6806,0.0,2714,6.62,1104.2,1290.2,0.000
5/1/2072 0:00,31-May-83,14709,586.78,25811,58.55,249.9,744.3,1023.3,172.26,726.3,14.637,215.22,371.9,9.567,1.6263,0.0,1053,79.47,1473.4,1013.2,39.030
6/1/2072 0:00,30-Jun-83,15325,796.55,28813,58.82,180.3,771.3,653.9,245.35,285.2,21.847,392.20,117.1,9.886,1.6806,0.0,382,105.96,619.1,524.0,52.940
7/1/2072 0:00,31-Jul-83,14504,928.48,18843,82.94,109.6,478.3,305.2,320.40,36.7,14.637,284.42,30.1,9.567,1.6263,0.0,159,126.89,139.2,433.6,48.140
8/1/2072 0:00,31-Aug-83,14157,730.20,7658,74.81,72.9,240.6,221.6,240.93,62.0,17.890,151.91,11.7,9.567,1.6263,0.0,115,93.57,39.9,347.4,48.140
9/1/2072 0:00,30-Sep-83,13076,433.67,6570,40.33,59.4,176.0,198.9,126.02,0.0,45.375,128.99,9.4,9.886,1.6806,212.0,318,56.95,20.4,380.5,21.170
10/1/2072 0:00,31-Oct-83,10112,205.52,4679,13.01,71.8,175.2,204.1,43.65,189.2,0.000,0.00,11.5,9.567,1.6263,0.0,678,28.20,19.9,93.1,0.000
11/1/2072 0:00,30-Nov-83,20452,2.52,16615,1.68,321.9,587.5,765.9,0.00,644.7,28.569,0.00,198.1,0.000,0.0000,0.0,2013,0.00,1006.0,1540.6,0.000
12/1/2072 0:00,31-Dec-83,52572,2.28,28259,0.00,744.7,1185.3,1818.5,0.00,1732.3,8.132,0.00,712.3,0.000,0.0000,0.0,5155,0.00,1797.4,4324.9,0.000
1/1/2073 0:00,31-Jan-84,14662,2.11,16954,0.00,293.2,422.8,621.3,0.00,750.4,6.505,0.00,182.7,0.000,0.0000,0.0,1077,0.00,551.6,1554.8,0.000
2/1/2073 0:00,29-Feb-84,8257,1.74,10892,6.95,214.9,365.4,485.4,0.00,617.0,6.954,0.00,94.7,0.000,0.0000,0.0,89,0.00,378.3,1300.7,0.000
3/1/2073 0:00,31-Mar-84,12959,1.73,9038,17.89,195.1,436.6,692.8,0.00,748.6,6.505,0.00,97.5,9.567,1.6263,0.0,30,7.69,486.8,1102.9,0.000
4/1/2073 0:00,30-Apr-84,6941,283.35,8649,45.38,176.7,359.7,475.8,140.18,11.6,6.722,500.00,61.2,9.886,1.6806,571.4,442,68.87,280.7,530.8,0.000
5/1/2073 0:00,31-May-84,8614,618.77,4817,63.43,157.9,470.2,381.8,252.74,4.0,14.637,397.24,27.8,9.567,1.6263,65.5,350,102.54,199.6,527.2,39.030
6/1/2073 0:00,30-Jun-84,11765,675.07,3146,65.54,87.8,375.6,265.8,271.72,0.0,21.847,271.44,13.2,9.886,1.6806,290.2,174,113.90,69.5,372.8,52.940
7/1/2073 0:00,31-Jul-84,15465,794.81,2052,91.08,49.9,217.6,179.1,320.40,0.0,0.000,207.07,4.0,9.567,1.6263,142.6,159,126.89,15.2,367.5,28.763
8/1/2073 0:00,31-Aug-84,8996,676.71,2325,81.32,47.2,155.9,150.6,238.45,59.9,17.890,100.68,1.9,8.145,1.6263,0.0,113,92.29,4.6,343.2,34.768
9/1/2073 0:00,30-Sep-84,15460,504.43,3195,43.69,47.9,142.0,141.1,167.45,0.0,45.375,91.13,2.0,7.044,1.6806,553.1,331,72.85,3.4,139.5,19.878
10/1/2073 0:00,31-Oct-84,8767,15.62,3918,16.26,60.2,146.8,156.5,0.00,140.7,0.000,0.00,5.9,9.567,1.6263,0.0,30,10.25,16.2,46.9,0.000
11/1/2073 0:00,30-Nov-84,10153,2.12,3171,1.68,175.6,320.5,422.5,0.00,375.2,33.611,0.00,184.1,0.000,0.0000,0.0,34,0.00,679.8,10.4,0.000
12/1/2073 0:00,31-Dec-84,6565,2.05,2014,0.00,129.7,206.5,238.2,0.00,273.3,9.758,0.00,92.9,0.000,0.0000,0.0,738,0.00,330.8,28.4,0.000
1/1/2074 0:00,31-Jan-85,4909,1.73,2369,0.00,102.0,147.1,164.8,0.00,180.6,8.132,0.00,32.9,0.000,0.0000,0.0,30,0.00,163.9,103.8,0.000
2/1/2074 0:00,28-Feb-85,5784,1.57,2980,7.20,133.8,227.6,257.8,0.00,344.7,9.003,0.00,78.2,0.000,0.0000,0.0,30,0.00,272.1,299.6,0.000
3/1/2074 0:00,31-Mar-85,5637,1.46,3783,21.14,101.8,227.9,235.3,0.00,327.9,8.132,0.00,58.0,0.000,0.0000,0.0,30,0.00,211.1,573.4,0.000
4/1/2074 0:00,30-Apr-85,6988,456.16,5290,52.10,161.3,328.4,342.9,131.29,11.2,8.403,418.30,90.1,9.886,1.6806,505.4,367,67.55,448.9,720.1,0.000
5/1/2074 0:00,31-May-85,9559,554.94,3357,73.19,81.1,241.7,172.9,247.49,0.0,17.890,270.16,23.8,9.567,1.6263,193.7,152,102.54,115.4,334.0,39.030
6/1/2074 0:00,30-Jun-85,12077,650.33,1696,73.94,38.0,162.5,117.4,276.69,0.0,25.208,140.73,9.2,9.886,1.6806,448.9,176,116.55,35.8,352.3,52.940
7/1/2074 0:00,31-Jul-85,15048,767.22,1508,104.09,26.3,115.0,98.5,239.85,0.0,17.890,126.14,1.6,9.417,1.6263,200.8,155,123.05,6.2,373.4,48.140
8/1/2074 0:00,31-Aug-85,13993,682.05,1703,92.70,30.6,101.0,91.3,222.98,0.0,19.516,111.27,1.0,4.910,1.6263,80.8,81,66.32,2.3,356.1,48.140
9/1/2074 0:00,30-Sep-85,6181,189.10,2108,50.42,42.0,124.5,115.6,110.50,0.0,52.097,52.25,4.9,9.886,1.6806,174.9,37,0.00,6.0,131.2,19.588
10/1/2074 0:00,31-Oct-85,6149,48.71,2679,14.64,47.4,115.7,115.7,8.95,67.1,48.790,0.00,5.4,9.567,1.6263,0.0,30,16.66,12.4,34.3,0.000
11/1/2074 0:00,30-Nov-85,6751,1.81,2422,1.68,101.1,184.5,182.5,0.00,134.7,33.611,0.00,14.8,0.000,0.0000,0.0,34,0.00,35.1,10.3,0.000
12/1/2074 0:00,31-Dec-85,6318,1.63,2190,0.00,117.1,186.4,242.7,0.00,235.5,9.758,0.00,51.7,0.000,0.0000,0.0,30,0.00,164.0,9.7,0.000
1/1/2075 0:00,31-Jan-86,8814,1.50,1976,0.00,270.5,390.2,514.6,0.00,569.6,8.132,0.00,159.3,0.000,0.0000,0.0,181,0.00,528.8,9.2,0.000
2/1/2075 0:00,28-Feb-86,66757,1.39,24676,7.20,1059.3,1801.5,2930.9,0.00,3010.9,9.003,0.00,1159.6,0.000,0.0000,0.0,8016,0.00,3597.2,5426.5,0.000
3/1/2075 0:00,31-Mar-86,33102,1.34,29357,19.52,377.0,843.7,1297.7,0.00,1401.0,8.132,0.00,434.9,0.000,0.0000,0.0,1789,0.00,1287.4,2464.1,0.000
4/1/2075 0:00,30-Apr-86,5594,316.42,14104,48.74,186.6,379.8,408.6,31.55,11.2,8.403,589.56,105.1,9.886,1.6806,138.2,91,31.79,379.1,748.5,0.000
5/1/2075 0:00,31-May-86,9287,386.41,10247,68.31,137.7,410.1,323.3,150.82,91.1,17.890,371.35,44.4,9.567,1.6263,0.0,319,67.93,175.0,532.2,39.030
6/1/2075 0:00,30-Jun-86,12006,717.81,6940,70.58,77.5,331.4,193.0,271.26,10.7,25.208,215.77,17.1,9.886,1.6806,497.2,174,113.90,56.0,364.1,52.940
7/1/2075 0:00,31-Jul-86,14466,762.59,2554,99.21,44.5,194.1,147.5,320.40,0.0,17.890,128.23,6.1,9.567,1.6263,312.1,159,126.89,12.0,376.3,48.140
8/1/2075 0:00,31-Aug-86,10240,682.38,2859,87.82,37.7,124.6,128.3,268.49,58.3,19.516,33.02,2.2,7.506,1.6263,173.0,127,103.82,3.6,357.1,48.140
